subscriberCount,channelViewCount,totalviews/channelelapsedtime,likes/views,totvideos/videocount,videoCount,videoLikeCount,channelCommentCount,comments/views,dislikes/views,videoDislikeCount,videoCategoryId,likes/dislikes,channelDays
8284,3153494,104.8647911678638,0.00390560593569662,34653.78021978022,91,379,0,0.0001442704039571311,0.0001133553173948887,11,1,-2.0,1253.0
281,363376,14.829252366960496,0.003033367037411527,90844.0,4,6,0,0.0,0.0010111223458038423,2,24,-2.0,1021.0
141,65142,2.327830188679245,0.00727069351230425,2961.0,22,26,0,-1.0,0.0,0,10,-2.0,1166.0
676240,323410173,11697.416558159723,0.006831934413429631,176726.87049180327,1830,245,0,0.0010038760770753744,0.00022308357268341654,8,22,-2.0,1152.0
4371,808011,28.79993584260051,0.00398433743216322,28857.535714285714,28,174,0,0.00022898490989443795,0.0007327517116622014,32,22,-2.0,1169.0
886,433016,15.40762880728722,0.007167082613425481,43301.6,10,1120,0,0.00030076150252767646,0.00014718116081141613,23,22,48.69565217391305,1171.0
1093,984921,37.963344125809435,0.0050264550264550265,6117.521739130435,161,38,0,0.0003968253968253968,0.0,0,10,-2.0,1081.0
7053,9376544,307.87181507748886,0.0016070124178232286,4549.511887433285,2061,11,0,0.0,0.0004382761139517896,3,25,-2.0,1269.0
142,18923,0.8570199275362319,0.012797074954296161,2703.285714285714,7,28,0,0.0013711151736745886,0.0004570383912248629,1,1,-2.0,920.0
132,32715,1.1312240663900415,0.0016532341392849763,1557.857142857143,21,8,0,0.0004133085348212441,0.0012399256044637321,6,20,-2.0,1205.0
73056,50750842,1659.826072736787,0.0029606942317508935,100100.28007889546,507,29,0,0.0009188361408882082,0.0002041858090862685,2,22,-2.0,1274.0
133,68733,2.400565800502934,0.008595988538681949,1164.9661016949153,59,12,0,0.0,0.0,0,22,-2.0,1193.0
1664,1062282,38.86018437225636,0.010823208973945455,27238.0,39,302,0,0.0005375766046661649,0.0,0,22,-2.0,1139.0
47769,3853889,136.0836511299435,0.019717559285904608,29645.3,130,296,0,0.0019317879030109246,0.0003330668798294698,5,10,-2.0,1180.0
465942,112632252,3800.0085020242914,0.01309856130556152,431541.1954022989,261,122,0,0.0018252093622503757,0.00042946102641185313,4,26,-2.0,1235.0
33,69669,3.0524447949526814,0.002654330350371606,23223.0,3,35,0,0.0008342181101167905,0.00022751403003185196,3,24,-2.0,951.0
20174,13699541,452.66788924134283,0.002415175745069993,40772.443452380954,336,103,0,0.00044551785588669776,0.00011724154102281521,5,2,-2.0,1261.0
699,75808,2.638819270398218,0.0052074161656310534,689.1636363636363,110,207,0,0.0013584563910341877,0.0005282885965132953,21,22,-2.0,1197.0
7,4631,0.17167111506524318,0.003386960203217612,1543.6666666666667,3,4,0,0.0,0.000846740050804403,1,22,-2.0,1124.0
668,330148,12.119970631424376,0.004991319444444444,66029.6,5,92,0,0.0010850694444444445,0.0035264756944444445,65,22,-2.0,1135.0
50,442869,19.949054054054056,0.0018703241895261845,4565.659793814433,97,3,0,0.0,0.0,0,22,-2.0,925.0
794,109428,4.90268817204301,0.010486760464913047,4052.8888888888887,27,120,0,0.0009612863759503626,0.0009612863759503626,11,2,-2.0,930.0
368,482635,22.544609491778775,0.0011081656599017861,14195.14705882353,34,102,0,5.4321846073616966e-05,0.0001412367997914041,13,22,-2.0,892.0
218,79400,2.7455048409405256,0.007218300514834669,19850.0,4,136,0,0.0006899846080356669,0.0009022875643543337,17,26,-2.0,1205.0
0,12610,0.4933489827856025,0.002604688439190543,406.7741935483871,31,13,0,0.0,0.0,0,22,-2.0,1065.0
11986,1696508,55.835571353343866,0.008182206753373633,3855.7,440,134,0,0.0014044086218477133,0.0010380411552787447,17,23,-2.0,1266.0
2777,3077449,144.23739220097488,0.007994186046511628,93256.0303030303,33,704,0,0.00017033066860465117,0.00039743822674418605,35,10,-2.0,889.0
7834,2179321,77.21517148526077,0.002799552071668533,55880.02564102564,39,5,0,0.0,0.003919372900335946,7,26,-2.0,1176.0
1979,1149909,55.77750291036089,0.002909688947926056,1986.0259067357513,579,184,0,0.0003478975915998545,0.00014232174201812232,9,10,-2.0,859.0
320,68807,2.437889739229025,0.0013691596782474755,1058.5692307692307,65,24,0,5.704831992697815e-05,5.704831992697815e-05,1,28,-2.0,1176.0
3601,2427142,109.09483998561669,0.0007027658803804346,101130.91666666667,24,941,0,4.182241158480801e-05,0.00028080762064085376,376,22,-2.0,927.0
1049,442998,15.420426065162907,0.0025609620309542365,6921.84375,64,23,0,0.000779423226812159,0.0,0,15,-2.0,1197.0
170282,15069662,557.6399496743635,0.06679574056147145,96600.39743589744,156,621,0,0.0040873400021512315,0.000968054211035818,9,24,-2.0,1126.0
181,50891,1.7018124665596577,0.0013708019191226869,1957.3461538461538,26,2,0,0.0,0.0013708019191226869,2,22,-2.0,1246.0
0,29416,1.0256624825662481,0.012380706732009285,125.17446808510638,235,48,0,0.002837245292752128,0.0054165591952540625,21,20,-2.0,1195.0
1272,461816,17.572907153729073,0.013590033975084938,4912.936170212766,94,36,0,0.005285013212533031,0.0007550018875047187,2,1,-2.0,1095.0
48,15308,0.5634570082449941,0.008557616932322968,15308.0,1,131,0,0.0011758557616932323,0.004050169845832245,62,22,-2.0,1132.0
840,497682,18.648156474820144,0.0011299435028248588,9048.763636363636,55,5,0,0.0,0.000903954802259887,4,22,-2.0,1112.0
201,27567,1.258077765607886,0.01804008908685969,5513.4,5,243,0,0.004899777282850779,0.007720861172976986,104,20,-2.0,913.0
5063,1402391,47.97451423097975,0.006990881458966565,15582.122222222222,90,69,0,0.00030395136778115504,0.0006079027355623101,6,26,-2.0,1218.0
23,29852,1.0612912400455063,0.001492908683752177,5970.4,5,6,0,0.002239363025628266,0.0002488181139586962,1,10,-2.0,1172.0
89,73095,2.685736331569665,0.004586128082938707,3045.625,24,307,0,0.0002688935032341913,0.0003734631989363768,25,22,-2.0,1134.0
7,10711,0.5094653729071538,0.0006681812107443538,3570.3333333333335,3,5,0,0.00026727248429774154,0.003073633569424028,23,1,-2.0,876.0
212049,53874302,2321.367718028266,0.006345511587895962,792269.1470588235,68,627,0,0.0001416860641635462,9.108389839085113e-05,9,10,-2.0,967.0
477,432328,16.882536707278977,0.007642294969773013,5086.211764705882,85,67,0,0.0006843846241587772,0.00022812820805292574,2,19,-2.0,1067.0
66,28647,1.321843853820598,0.01341340217757324,14323.5,2,239,0,0.0006734762599618363,0.0001683690649904591,3,10,-2.0,903.0
150,422880,17.673019057171516,0.0033347557409953692,10572.0,40,211,0,0.00011063170704723974,0.000300286061985365,19,22,-2.0,997.0
24,3891,0.15123600746268656,0.020739716557207053,648.5,6,60,0,0.000691323885240235,0.0,0,22,-2.0,1072.0
24743,1901982,69.15292321116928,0.02638179284718997,32792.793103448275,58,284,0,0.0010218300046446818,0.00046446818392940084,5,29,-2.0,1146.0
1566,470945,16.338641409936166,0.00980761976612599,3078.0718954248364,153,26,0,0.0,0.0007544322897019992,2,24,-2.0,1201.0
22,13004,0.4553221288515406,0.004349033034144536,866.9333333333333,15,47,0,0.0003701304709910243,0.00018506523549551216,2,22,-2.0,1190.0
314,81075,2.6641364353312302,0.006392329204954055,6756.25,12,32,0,0.00039952057530962844,0.00019976028765481422,1,22,-2.0,1268.0
131,149673,5.3120741056218055,0.0025734315378471914,4402.14705882353,34,29,0,0.0,0.0003549560741858195,4,22,-2.0,1174.0
297,349572,15.267819706498951,0.0010087424344317419,1539.964757709251,227,6,0,0.0003362474781439139,0.00016812373907195696,1,25,-2.0,954.0
126,52138,2.1899361559139785,0.0009142160597287826,1629.3125,32,30,0,0.0,0.0002437909492610087,8,1,-2.0,992.0
1164,357666,11.912669864108713,0.00544069640914037,3439.096153846154,104,30,0,0.0,0.0009067827348567283,5,24,-2.0,1251.0
201,190873,6.34720005320564,0.0018619751259220357,931.0878048780488,205,156,0,8.355016590675802e-05,0.00011935737986679716,10,22,-2.0,1253.0
13528,2079558,103.64623205741627,0.0021932238419038828,18567.48214285714,112,1335,0,0.0008296464720310567,0.0003400729103176807,207,20,6.449275362318841,836.0
25321,1324061,53.77115821962313,0.019192587690271344,7788.594117647059,170,58,0,0.007941760423560556,0.001985440105890139,6,20,-2.0,1026.0
52,7969,0.3562678826895565,0.003073140749846343,468.7647058823529,17,5,0,0.0,0.0,0,22,-2.0,932.0
15902,1132495,38.05426747311828,0.07835325365205843,6362.331460674157,178,236,0,0.030212483399734397,0.00298804780876494,9,20,-2.0,1240.0
5443,1685509,79.44518288084464,0.004308127572016461,1111.0804218853,1517,134,0,0.0009645061728395061,0.00016075102880658436,5,22,-2.0,884.0
238,433671,16.87173202614379,0.00027616680475006904,1694.02734375,256,1,0,0.0,0.0,0,20,-2.0,1071.0
20,4924,0.18108267137393352,0.005571769700185725,984.8,5,21,0,0.003183868400106129,0.0021225789334040858,8,10,-2.0,1133.0
1767,768844,25.086269903419474,0.0034997666822211854,18305.809523809523,42,15,0,0.0,0.0006999533364442371,3,22,-2.0,1277.0
1359,415031,15.83604242979243,0.0033238366571699905,14822.535714285714,28,7,0,0.0004748338081671415,0.0,0,10,-2.0,1092.0
1291,374727,13.990703405017921,0.013665949225941965,4307.206896551724,87,527,0,0.0016077587324637606,0.0014262375852501102,55,20,-2.0,1116.0
46647,9867604,342.910897970531,0.02058748620426182,38246.52713178295,258,485,0,0.0003395874013074115,0.0005093811019611172,12,1,-2.0,1199.0
224,161773,5.5159915439170755,0.0027605244996549345,5218.4838709677415,31,4,0,0.0,0.0,0,22,-2.0,1222.0
25,18787,0.7329509987515606,0.0026324448831852583,391.3958333333333,48,8,0,0.0,0.0,0,22,-2.0,1068.0
53,16567,0.5509111465815376,0.00228310502283105,720.304347826087,23,4,0,0.0,0.0,0,22,-2.0,1253.0
2440,222032,7.846762793327679,0.03486750348675035,10572.952380952382,21,125,0,0.0030683403068340305,0.0030683403068340305,11,23,-2.0,1179.0
7249,719399,25.424052869663555,0.021996615905245348,12621.035087719298,57,26,0,0.0,0.0,0,22,-2.0,1179.0
5159,1026859,46.86286053304126,0.0011580775911986102,12371.795180722891,83,2,0,0.0,0.0,0,22,-2.0,913.0
189,399691,14.431361929520508,0.0006100291887383978,79938.2,5,79,0,0.0002779879847415484,0.00018532532316103227,24,17,-2.0,1154.0
190,34787,1.4820637355146558,0.010004891280181422,1449.4583333333333,24,225,0,0.003913024145137623,0.0014673840544266086,33,22,-2.0,978.0
2018,695613,27.18937617260788,0.011901810066947682,4898.683098591549,142,48,0,0.0004959087527894868,0.0014877262583684603,6,1,-2.0,1066.0
2675,996314,37.94614564290067,0.005342237061769616,16069.58064516129,62,16,0,0.000667779632721202,0.001001669449081803,3,24,-2.0,1094.0
56,25956,0.9470227670753065,0.005631159080244017,1081.5,24,12,0,0.0,0.0004692632566870014,1,2,-2.0,1142.0
9405,10961841,362.4947420634921,0.003047503838459033,22601.734020618558,485,131,0,0.00011631694039919974,4.65267761596799e-05,2,10,-2.0,1260.0
15901,13048992,558.2217659137577,0.003706199460916442,4139.908629441625,3152,11,0,0.0057277628032345014,0.0020215633423180594,6,25,-2.0,974.0
14,4566,0.1520783373301359,0.0014934289127837516,1522.0,3,5,0,0.0,0.0008960573476702509,3,26,-2.0,1251.0
165,8555,0.30466524216524216,0.011597258829731154,712.9166666666666,12,22,0,0.0031628887717448603,0.0,0,22,-2.0,1170.0
0,395565,14.135398799313894,0.016146219535550656,2930.1111111111113,135,3288,0,0.001114717711243917,0.000682580448735262,139,20,23.654676258992804,1166.0
287,31618,1.3253688799463448,0.014664536741214058,31618.0,1,459,0,0.011565495207667732,9.584664536741214e-05,3,22,-2.0,994.0
20,12014,0.44855137395459976,0.00477796514896009,1092.1818181818182,11,17,0,-1.0,0.0005621135469364812,2,22,-2.0,1116.0
184528,11978032,449.2211221122112,0.014951627088830254,147876.93827160494,81,1462,0,0.00040907324456443926,0.0001636292978257757,16,24,91.375,1111.0
3401,561278,19.68567620650954,0.058312020460358056,7905.3239436619715,71,114,0,0.021994884910485932,0.004603580562659846,9,2,-2.0,1188.0
765,263841,8.996215220949264,0.001689524945338899,745.3135593220339,354,17,0,0.0002981514609421586,0.0006956867421983701,7,26,-2.0,1222.0
55151,39410529,1482.0445622743682,0.0011731411155725413,33569.445485519595,1174,97,0,6.04711915243578e-05,0.00014513085965845872,12,26,-2.0,1108.0
276,53973,1.8313314332247557,0.004581451665684927,514.0285714285715,105,70,0,0.0007199424046076314,0.0016362327377446167,25,28,-2.0,1228.0
35,50640,1.6719492868462758,0.002979991485738612,4220.0,12,7,0,0.0,0.0,0,22,-2.0,1262.0
43045,2257591,88.90953843730308,0.025183016105417278,6861.978723404255,329,86,0,0.0020497803806734994,0.0005856515373352855,2,20,-2.0,1058.0
6125,594268,21.145317392541987,0.0052426660498824254,5123.0,116,136,0,0.0005396862110173085,0.0012721174973979415,33,22,-2.0,1171.0
794,653666,23.159934807256235,0.0016692632984642779,20427.0625,32,15,0,0.0,0.00011128421989761852,1,28,-2.0,1176.0
25796,6221148,206.54541832669324,0.013404694098006481,5947.560229445507,1046,273,0,0.0014239418638907985,0.0010311303152312678,21,20,-2.0,1255.0
17721,9067930,300.82039543524417,0.007791350280620667,103044.65909090909,88,118,0,0.001650709805216243,0.0003301419610432486,5,17,-2.0,1256.0
549,220292,8.928826199740596,0.009791579241852007,15735.142857142857,14,70,0,0.0009791579241852006,0.00013987970345502866,1,17,-2.0,1028.0
39,24764,0.8656319910514542,0.006519558676028084,515.9166666666666,48,13,0,0.0,0.0,0,22,-2.0,1192.0
25538,34113911,1479.097771418661,0.0006773391897358839,190580.50837988826,179,293,0,3.929954343177484e-05,0.0004114893371091718,178,27,-2.0,961.0
55,21633,0.8880541871921183,0.003888078872457127,5408.25,4,56,0,0.0018051794764979518,0.0006248698187877526,9,22,-2.0,1015.0
2897,363529,14.249333646911257,0.004660797514241326,9088.225,40,117,0,0.006413576066605585,0.0002788511333306776,7,22,-2.0,1063.0
61149,9398775,391.2244005994006,0.02376836646499568,41772.333333333336,225,55,0,0.0056179775280898875,0.000432152117545376,1,20,-2.0,1001.0
170,105906,3.901635720601238,0.007804878048780488,3416.3225806451615,31,16,0,0.0004878048780487805,0.0004878048780487805,1,10,-2.0,1131.0
1060,1132047,42.34167414721723,0.0060324825986078886,1717.8254931714719,659,39,0,0.0013921113689095127,0.0006187161639597834,4,22,-2.0,1114.0
247,160612,7.089159604519774,0.002525743151350301,8922.888888888889,18,13,0,-1.0,0.0005828638041577618,3,22,-2.0,944.0
4078,631375,23.056346771837568,0.009486706503237017,37139.705882352944,17,1332,0,0.00035610760147286103,0.0006623601387395216,93,26,14.32258064516129,1141.0
185,212506,7.299601538884309,0.002663115845539281,5448.871794871795,39,14,0,0.0017120030435609664,0.00019022256039566293,1,22,-2.0,1213.0
44,31648,1.2312480547774665,0.0008546095502617242,2637.3333333333335,12,24,0,0.00017804365630452588,0.0003916960438699569,11,22,-2.0,1071.0
34,15327,0.732368119266055,0.003079028395484092,5109.0,3,36,0,0.0005986999657885734,0.0006842285323297981,8,22,-2.0,872.0
379537,131158056,4727.438581314879,0.007388178913738019,679575.4196891192,193,74,0,0.0002995207667731629,0.0,0,22,-2.0,1156.0
29,4721,0.17090211410367795,0.010517799352750809,2360.5,2,13,0,0.0,0.0016181229773462784,2,22,-2.0,1151.0
60,63793,2.196728650137741,0.002194964493221433,1357.2978723404256,47,17,0,0.0016785022595222725,0.0002582311168495804,2,20,-2.0,1210.0
215,28865,1.080600479185385,0.005016722408026756,2886.5,10,33,0,0.0010641532380662815,0.0006080875646093037,4,20,-2.0,1113.0
64,6779,0.29422743055555556,0.010848601735776278,1694.75,4,45,0,0.0,0.00024108003857280618,1,10,-2.0,960.0
117,22744,0.8312865497076023,0.0133248730964467,2067.6363636363635,11,21,0,0.0031725888324873096,0.0,0,10,-2.0,1140.0
118,171956,6.368740740740741,0.0,3821.2444444444445,45,0,0,0.0,0.0,0,1,-2.0,1125.0
2969,3121179,120.75127669452182,0.0027150408457472367,13281.612765957447,235,339,0,0.0001842063110683966,0.0002162421912542047,27,22,-2.0,1077.0
0,1341161,45.029579640075205,0.0003891572732152442,47898.607142857145,28,58,0,0.0,8.051529790660226e-05,12,26,-2.0,1241.0
899,746469,25.002311093247588,0.0021431949864017972,82941.0,9,145,0,0.0001034645855504316,0.00023649048125812936,16,24,-2.0,1244.0
394,90220,4.681403071814031,0.004576113938968431,867.5,104,365,0,0.0012411925478297936,0.0012537298462927209,100,22,-2.0,803.0
2310,499471,16.689087142475273,0.010683760683760684,1261.290404040404,396,30,0,0.003917378917378918,0.0035612535612535613,10,20,-2.0,1247.0
2371,101824,3.5355555555555553,0.006936067551266586,8485.333333333334,12,23,0,0.0006031363088057901,0.0036188178528347406,12,22,-2.0,1200.0
1134,151341,5.711843297101449,0.013654251301824542,50447.0,3,2061,0,0.001113010295345232,0.0013515125014906388,204,22,10.102941176470589,1104.0
20816,2244750,96.62319214876032,0.020237712817218118,29152.597402597403,77,63,0,0.019595245743655638,0.0022486347574686796,7,22,-2.0,968.0
98,38518,1.384742594190394,0.00823686553873553,726.7547169811321,53,37,0,0.007569011576135352,0.001558325912733749,7,20,-2.0,1159.0
977,142206,6.191483803552769,0.02250351617440225,5688.24,25,32,0,0.002109704641350211,0.0,0,22,-2.0,957.0
12281,1589154,60.97122467771639,0.030012004801920768,2975.9438202247193,534,50,0,0.0006002400960384153,0.0,0,20,-2.0,1086.0
4384,1322613,49.602947794779475,0.008111239860950173,60118.77272727273,22,21,0,0.0003862495171881035,0.0,0,24,-2.0,1111.0
2255,148459,5.402438136826783,0.020689655172413793,12371.583333333334,12,87,0,0.002615933412604043,0.0011890606420927466,5,20,-2.0,1145.0
6804,3015655,105.67896691897954,0.007764249161814011,39679.67105263158,76,88,0,0.0015881418740074113,0.0001764602082230457,2,19,-2.0,1189.0
0,52324,2.139515865227347,0.0030248033877797943,1744.1333333333334,30,5,0,0.0006049606775559589,0.0006049606775559589,1,24,-2.0,1019.0
4237,382242,18.649590163934427,0.011638031014579475,16619.217391304348,23,3462,0,0.0009748783923246815,0.0007731794146023336,230,26,15.052173913043479,854.0
26,2391,0.07894215530903329,0.009716941275876637,2391.0,1,23,0,0.0008449514152936206,0.0,0,22,-2.0,1262.0
331,429705,15.434806034482758,0.0008097894547417671,5240.304878048781,82,18,0,8.997660608241857e-05,0.00017995321216483713,4,26,-2.0,1160.0
7089,1362994,52.584645061728395,0.012883435582822086,1658.1435523114355,822,42,0,0.003067484662576687,0.0018404907975460123,6,20,-2.0,1080.0
3,3228,0.13851699279093718,0.004059962523422861,3228.0,1,13,0,0.0006246096189881324,0.0,0,20,-2.0,971.0
150,27744,1.3003374578177729,0.010749211993857593,4624.0,6,133,0,0.0003232845712438374,0.0,0,22,-2.0,889.0
991770,704014870,25552.223795005808,0.005084706854598044,746569.3213149523,943,443,0,0.0005050273173867132,0.0001951241908085028,17,22,-2.0,1148.0
1153788,702579425,28421.497775080905,0.0055948403139327064,347983.8657751362,2019,72,0,0.00031082446188515037,0.0005439428082990132,7,20,-2.0,1030.0
184,129176,4.258175105485232,0.003161560977304509,5167.04,25,364,0,0.0006948485664405513,0.00012159849912709649,14,22,-2.0,1264.0
456,279995,9.295982735723772,0.0010665955602959802,6363.522727272727,44,16,0,0.00013332444503699753,0.0001999866675554963,3,24,-2.0,1255.0
6,2016,0.07902163687676388,0.0035769034236075624,672.0,3,7,0,0.000510986203372509,0.000510986203372509,1,22,-2.0,1063.0
69,104100,3.682088285229202,0.0032036745761403443,34700.0,3,332,0,0.0003087879109532862,0.000299138288735996,31,17,-2.0,1178.0
1096,355859,11.62937908496732,0.0015654351909830933,9884.972222222223,36,5,0,0.0012523481527864746,0.0,0,22,-2.0,1275.0
129050,38408010,1313.9029146141215,0.013078470824949699,43945.09153318078,874,39,0,0.004359490274983233,0.0,0,22,-2.0,1218.0
64361,16637058,750.2280844155844,0.0033080085457871606,369712.4,45,2801,0,0.0005987719859743273,0.00010392886541566232,88,22,31.829545454545453,924.0
654,77416,3.0430817610062895,0.004380361379813835,2977.5384615384614,26,24,0,0.0007300602299689724,0.0003650301149844862,2,24,-2.0,1060.0
1625,316380,10.470611596505163,0.004261363636363636,400.9885931558935,789,21,0,0.0006087662337662338,0.0012175324675324675,6,20,-2.0,1259.0
399,211643,7.152034333603677,0.006040679002905643,52910.75,4,395,0,0.00012234286588163327,0.00021410001529285823,14,22,-2.0,1233.0
16,2034,0.09044823906083245,0.01358695652173913,1017.0,2,25,0,0.0010869565217391304,0.0,0,22,-2.0,937.0
0,279985,11.855733401084011,0.001433463406864697,437.4765625,640,18,0,0.0,0.002866926813729394,36,10,-2.0,984.0
188,31124,1.1996608078939255,0.011867088607594937,241.27131782945736,129,75,0,0.00031645569620253165,0.0,0,22,-2.0,1081.0
4516,217406,7.443371678992057,0.029272686331907227,3344.7076923076925,65,260,0,0.004278315694663364,0.0,0,26,-2.0,1217.0
2389,2270178,98.8409090909091,0.0019985692898810445,42040.333333333336,54,271,0,0.00016224547740731728,0.00012537150526929062,17,22,-2.0,957.0
220,9733,0.3399343392008941,0.017705064993276558,748.6923076923077,13,79,0,0.00582698341550874,0.00044822949350067237,2,24,-2.0,1193.0
3,2768,0.09323632444085152,0.005420054200542005,1384.0,2,8,0,0.0,0.0,0,22,-2.0,1237.0
136947,12173529,414.065612244898,0.005682646073145854,9841.171382376719,1237,78,0,0.0022584875418913014,0.0011656709893632523,16,20,-2.0,1225.0
9416,798561,26.2201536643026,0.013741411617738912,5959.410447761194,134,22,0,0.0012492192379762648,0.0018738288569643974,3,20,-2.0,1269.0
0,936674,37.169603174603175,0.00041407867494824016,1025.9299014238773,913,1,0,0.0,0.0,0,20,-2.0,1050.0
1224,338754,12.693120503597122,0.012694269782892396,4457.289473684211,76,321,0,0.0003163680942776921,0.00043500612963182664,11,22,-2.0,1112.0
116,72777,3.267645474137931,0.001384083044982699,3308.0454545454545,22,4,0,0.0,0.0010380622837370243,3,17,-2.0,928.0
121,243609,9.639482431149098,0.001920860545524395,9369.576923076924,26,15,0,0.00012805736970162632,0.0,0,22,-2.0,1053.0
0,22851,0.7479379418695994,0.004913573747477406,22851.0,1,112,0,0.0007896814951302974,0.00035096955339124333,8,22,-2.0,1273.0
839,939088,36.500621890547265,0.005118388747867338,22904.585365853658,41,123,0,0.00029129041654529564,0.0003329033331946236,8,20,-2.0,1072.0
4897,236353,7.974122807017544,0.09913793103448276,4823.530612244898,49,253,0,0.009404388714733543,0.001567398119122257,4,22,-2.0,1235.0
76,94231,4.685312251392204,0.00015073861923424781,1544.7704918032787,61,1,0,0.0,0.0,0,20,-2.0,838.0
0,5912,0.28281668580176045,0.0007820646506777894,1970.6666666666667,3,3,0,0.0,0.0,0,22,-2.0,871.0
13901,12432782,517.5150682650683,0.0015264294317797057,58923.13744075829,211,550,0,2.775326239599465e-05,0.00025810534028275023,93,26,-2.0,1001.0
413,7199,0.2895350707850708,0.009237875288683603,146.91836734693877,49,20,0,0.002771362586605081,0.0,0,20,-2.0,1036.0
1,1632,0.05582922824302135,0.00245398773006135,1632.0,1,4,0,0.0006134969325153375,0.0049079754601227,8,22,-2.0,1218.0
53,9818,0.32674387646432373,0.013564431047475508,1402.5714285714287,7,18,0,0.002260738507912585,0.0015071590052750565,2,10,-2.0,1252.0
184,10006,0.3290581425940542,0.02195040214477212,2501.5,4,131,0,0.004691689008042895,0.0020107238605898124,12,10,-2.0,1267.0
4,1099,0.04212664826740264,0.005479452054794521,1099.0,1,6,0,0.0018264840182648401,0.0,0,22,-2.0,1087.0
96,26984,0.920076377523186,0.003882809742322626,1173.2173913043478,23,11,0,0.0017649135192375574,0.00035298270384751147,1,22,-2.0,1222.0
2323,513089,19.90568746120422,0.00238864690178446,5897.574712643678,87,17,0,0.000702543206407194,0.0,0,28,-2.0,1074.0
16086,8099103,316.8663145539906,0.0017063376269679158,155751.98076923078,52,614,0,0.00040296246890936125,0.00019175455417066154,69,22,-2.0,1065.0
85660,20712044,851.0866206443129,0.04926829268292683,43150.09166666667,480,303,0,0.0183739837398374,0.0011382113821138211,7,20,-2.0,1014.0
2875,428574,16.05867805755396,0.013565891472868217,2153.638190954774,199,35,0,0.0034883720930232558,0.001937984496124031,5,20,-2.0,1112.0
209,26372,1.0616747181964574,0.0138348959524354,1255.8095238095239,21,121,0,0.0012577178138577635,0.0001143379830779785,1,10,-2.0,1035.0
11724,318198,13.075197238658777,0.0165016501650165,1748.3406593406594,182,20,0,0.0024752475247524753,0.0008250825082508251,1,22,-2.0,1014.0
4695,1005058,35.51943737630761,0.004804711717296962,5492.120218579235,183,31,0,0.00015499070055796651,0.0007749535027898327,5,22,-2.0,1179.0
40,25335,0.9022435897435898,0.0031956735496558504,2815.0,9,26,0,0.0012291052114060963,0.0,0,22,-2.0,1170.0
115,60442,2.6593629003871877,0.0032954358213873785,3181.157894736842,19,40,0,0.0004943153732081067,0.0068380293293788105,83,26,-2.0,947.0
0,1596703,55.44107638888889,0.0036199095022624436,13417.672268907563,119,20,0,0.0028959276018099547,0.0012669683257918551,7,25,-2.0,1200.0
0,3276,0.13857868020304567,0.003115264797507788,655.2,5,6,0,0.0,0.0,0,22,-2.0,985.0
1110,356979,12.252162273476111,0.008635578583765112,6490.527272727273,55,10,0,0.010362694300518135,0.0017271157167530224,2,20,-2.0,1214.0
3339,747100,27.115998838559815,0.002211777716339508,3220.2586206896553,232,8,0,0.000552944429084877,0.0002764722145424385,1,22,-2.0,1148.0
30725,28426693,1094.681646642021,0.004264201580438348,102254.29136690647,278,143,0,0.00020873714030117787,8.945877441479052e-05,3,24,-2.0,1082.0
463,170477,6.6137880198634384,0.0019411444987964903,8117.952380952381,21,50,0,7.764577995185961e-05,7.764577995185961e-05,2,22,-2.0,1074.0
4030,132107,4.897204922894424,0.035457809694793535,2446.425925925926,54,79,0,0.004488330341113106,0.002244165170556553,5,20,-2.0,1124.0
35,23228,0.8314719358533792,0.0063020068526676454,5807.0,4,103,0,6.118453255017132e-05,0.00030592266275085656,5,10,-2.0,1164.0
120386,62957475,2380.4247958257715,0.01024390243902439,68209.61538461539,923,42,0,0.0012195121951219512,0.0012195121951219512,5,24,-2.0,1102.0
12,1778,0.06037761477859278,0.0069269521410579345,889.0,2,11,0,0.02392947103274559,0.0012594458438287153,2,20,-2.0,1227.0
31,4715,0.20922080227192047,0.025923208608461725,2357.5,2,106,0,0.0022010271460014674,0.0017119100024455857,7,22,-2.0,939.0
156677,8785513,349.96466698534095,0.01500989735589843,77065.90350877192,114,1145,0,0.0015468715179004497,0.00010487264528138641,8,22,143.125,1046.0
8747,6066395,207.6963503149822,0.011532125205930808,14688.60774818402,413,28,0,0.0012355848434925864,0.00041186161449752884,1,22,-2.0,1217.0
89,106005,3.4696582875098194,0.004095004095004095,7571.785714285715,14,10,0,0.0012285012285012285,0.0,0,20,-2.0,1273.0
69,9317,0.32704998595900026,0.011161767017764503,216.67441860465115,43,71,0,0.0022009118063197612,0.0007860399308284861,5,20,-2.0,1187.0
26239,23606453,1089.2604743447766,0.0006581112207963146,100882.27777777778,234,6,0,0.0,0.00021937040693210486,2,22,-2.0,903.0
5,10783,0.4336792149292149,0.0010351966873706005,1540.4285714285713,7,7,0,0.0,0.0,0,22,-2.0,1036.0
111624,12675099,529.1875,0.014692042246157064,68886.40760869565,184,281,0,0.0013594060441284115,0.00047056363065983475,9,22,-2.0,998.0
1,1900,0.07283042011652867,0.0010542962572482868,1900.0,1,2,0,0.0,0.0,0,22,-2.0,1087.0
296,19095,0.7477678571428571,0.035537644257189964,3819.0,5,194,0,0.0025645722659827807,0.000549551199853453,3,24,-2.0,1064.0
291,134279,4.890697843822844,0.0019532624762441052,19182.714285714286,7,111,0,0.00047511789962694444,0.0015661293728443724,89,20,-2.0,1144.0
